customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,StreamingTV,MonthlyCharges,TotalCharges,Churn
CUST00233,Female,0,No,No,50,Month-to-month,No,Electronic check,Fiber optic,Yes,No,No,56.22,2811.0,No
CUST00234,Female,1,No,No,3,Month-to-month,No,Bank transfer,Fiber optic,No,No,Yes,119.08,357.24,Yes
CUST00235,Female,1,Yes,No,59,Two year,No,Electronic check,DSL,Yes,No,No,38.74,2285.66,No
CUST00236,Female,0,Yes,Yes,28,One year,No,Electronic check,Fiber optic,No,No,Yes,72.33,2025.24,No
CUST00237,Female,1,No,No,46,Month-to-month,Yes,Electronic check,No,No,Yes,Yes,99.67,4584.82,Yes
CUST00238,Female,0,Yes,Yes,64,Month-to-month,No,Electronic check,DSL,No,No,No,20.06,1283.84,No
CUST00239,Male,1,Yes,No,70,Month-to-month,Yes,Bank transfer,Fiber optic,No,Yes,No,90.2,6314.0,Yes
CUST00240,Female,0,Yes,No,47,Two year,Yes,Credit card,Fiber optic,Yes,No,No,46.65,2192.55,No
CUST00241,Female,0,No,Yes,14,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,36.97,517.58,Yes
CUST00242,Male,0,No,No,7,Two year,Yes,Electronic check,DSL,Yes,Yes,Yes,47.42,331.94,No
CUST00243,Female,0,Yes,Yes,31,Month-to-month,Yes,Mailed check,DSL,No,No,No,116.68,3617.08,Yes
CUST00244,Male,0,No,No,51,Month-to-month,No,Bank transfer,DSL,Yes,No,Yes,109.19,5568.69,No
CUST00245,Male,0,Yes,Yes,29,One year,Yes,Electronic check,DSL,Yes,No,No,41.38,1200.02,No
CUST00246,Female,0,Yes,No,15,Month-to-month,No,Mailed check,Fiber optic,No,Yes,No,31.7,475.5,Yes
CUST00247,Male,0,Yes,No,25,Month-to-month,Yes,Electronic check,No,Yes,Yes,Yes,56.42,1410.5,No
CUST00248,Male,0,Yes,Yes,61,Month-to-month,Yes,Bank transfer,DSL,No,No,No,79.23,4833.03,Yes
CUST00249,Male,0,Yes,Yes,41,One year,No,Mailed check,Fiber optic,No,Yes,No,106.71,4375.11,Yes
CUST00250,Male,0,No,Yes,69,One year,No,Mailed check,DSL,Yes,No,Yes,116.61,8046.09,No
CUST00251,Female,0,No,Yes,4,One year,Yes,Bank transfer,DSL,Yes,Yes,Yes,95.12,380.48,No
CUST00252,Male,0,No,No,57,One year,Yes,Mailed check,DSL,No,No,No,79.9,4554.3,No
CUST00253,Female,0,No,No,31,One year,Yes,Mailed check,DSL,No,Yes,Yes,34.23,1061.13,No
CUST00254,Male,0,Yes,No,3,Month-to-month,No,Electronic check,No,No,No,No,27.4,82.2,Yes
CUST00255,Male,1,Yes,No,67,Month-to-month,No,Mailed check,DSL,No,Yes,Yes,79.6,5333.2,Yes
CUST00256,Male,0,No,No,50,One year,Yes,Credit card,Fiber optic,Yes,Yes,No,73.91,3695.5,Yes
CUST00257,Male,0,No,No,17,Two year,No,Bank transfer,DSL,No,No,Yes,104.61,1778.37,No
CUST00258,Female,1,Yes,Yes,60,Month-to-month,No,Electronic check,DSL,Yes,Yes,Yes,52.26,3135.6,No
CUST00259,Female,0,Yes,No,66,Month-to-month,No,Mailed check,Fiber optic,No,Yes,Yes,23.97,1582.02,Yes
CUST00260,Male,0,Yes,No,24,Month-to-month,No,Credit card,DSL,Yes,No,No,62.37,1496.88,No
CUST00261,Male,0,No,Yes,32,Month-to-month,No,Electronic check,No,No,No,No,116.92,3741.44,No
CUST00262,Female,0,Yes,No,19,Month-to-month,No,Bank transfer,DSL,No,No,No,99.56,1891.64,Yes
CUST00263,Male,0,Yes,No,66,One year,No,Mailed check,Fiber optic,Yes,Yes,Yes,23.38,1543.08,No
CUST00264,Male,0,No,No,60,Month-to-month,Yes,Bank transfer,No,No,Yes,Yes,107.47,6448.2,Yes
CUST00265,Male,0,No,Yes,66,One year,No,Bank transfer,DSL,Yes,No,Yes,67.17,4433.22,Yes
CUST00266,Female,1,No,Yes,15,One year,No,Mailed check,Fiber optic,No,Yes,Yes,56.48,847.2,Yes
CUST00267,Female,0,Yes,No,35,Two year,Yes,Mailed check,Fiber optic,No,Yes,No,54.67,1913.45,No
CUST00268,Female,0,Yes,Yes,69,Month-to-month,No,Electronic check,DSL,No,Yes,Yes,79.51,5486.19,Yes
CUST00269,Male,0,No,No,27,Month-to-month,No,Bank transfer,Fiber optic,Yes,No,Yes,73.06,1972.62,Yes
CUST00270,Male,0,Yes,No,7,Month-to-month,No,Mailed check,DSL,No,No,No,85.66,599.62,Yes
CUST00271,Female,0,Yes,No,6,Month-to-month,No,Bank transfer,DSL,Yes,No,No,77.36,464.16,Yes
CUST00272,Female,0,Yes,Yes,33,Month-to-month,Yes,Mailed check,DSL,No,No,Yes,34.39,1134.87,Yes
CUST00273,Female,0,No,No,58,One year,No,Bank transfer,No,Yes,Yes,Yes,45.72,2651.76,No
CUST00274,Female,0,No,No,49,Month-to-month,Yes,Electronic check,DSL,Yes,No,Yes,104.1,5100.9,Yes
CUST00275,Male,0,Yes,No,17,Two year,No,Bank transfer,DSL,No,No,No,86.33,1467.61,No
CUST00276,Female,0,Yes,No,42,One year,No,Mailed check,Fiber optic,No,Yes,Yes,64.84,2723.28,Yes
CUST00277,Male,0,Yes,No,40,One year,No,Credit card,DSL,No,No,Yes,38.26,1530.4,No
CUST00278,Female,0,Yes,Yes,46,One year,No,Electronic check,Fiber optic,No,Yes,Yes,20.77,955.42,No
CUST00279,Male,0,No,No,71,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,51.19,3634.49,No
CUST00280,Female,0,No,Yes,70,One year,Yes,Credit card,Fiber optic,Yes,Yes,Yes,25.48,1783.6,No
CUST00281,Female,0,Yes,No,68,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,No,68.23,4639.64,Yes
CUST00282,Female,0,Yes,Yes,1,Two year,Yes,Electronic check,DSL,Yes,Yes,No,102.18,102.18,No
CUST00283,Female,1,No,No,52,Month-to-month,Yes,Credit card,DSL,No,No,No,48.54,2524.08,Yes
CUST00284,Male,0,Yes,No,35,Month-to-month,No,Credit card,Fiber optic,No,Yes,No,104.78,3667.3,Yes
CUST00285,Female,1,No,Yes,69,Month-to-month,Yes,Bank transfer,Fiber optic,No,No,No,90.46,6241.74,No
CUST00286,Male,0,Yes,Yes,5,Month-to-month,Yes,Bank transfer,DSL,No,No,Yes,32.53,162.65,Yes
CUST00287,Male,1,No,No,17,Month-to-month,No,Mailed check,DSL,No,Yes,Yes,84.46,1435.82,Yes
CUST00288,Male,0,Yes,Yes,53,Month-to-month,Yes,Credit card,DSL,Yes,Yes,No,35.17,1864.01,Yes
CUST00289,Male,1,Yes,Yes,52,Two year,No,Bank transfer,Fiber optic,No,No,No,85.48,4444.96,Yes
CUST00290,Female,1,No,No,14,Month-to-month,Yes,Mailed check,No,Yes,Yes,Yes,34.27,479.78,No
CUST00291,Male,0,No,No,29,Month-to-month,No,Electronic check,DSL,No,No,No,59.25,1718.25,Yes
CUST00292,Male,1,Yes,No,8,Month-to-month,Yes,Bank transfer,DSL,No,Yes,Yes,76.66,613.28,Yes
CUST00293,Male,0,Yes,No,1,Month-to-month,No,Mailed check,DSL,No,Yes,Yes,25.04,25.04,Yes
CUST00294,Female,0,No,No,29,Month-to-month,Yes,Bank transfer,DSL,No,Yes,No,35.33,1024.57,Yes
CUST00295,Female,0,No,Yes,36,One year,Yes,Electronic check,Fiber optic,Yes,No,Yes,52.04,1873.44,No
CUST00296,Female,0,Yes,No,51,Month-to-month,No,Electronic check,No,Yes,Yes,Yes,66.23,3377.73,No
CUST00297,Female,0,Yes,Yes,37,Month-to-month,No,Bank transfer,DSL,No,Yes,Yes,105.85,3916.45,Yes
CUST00298,Male,0,No,No,69,Month-to-month,No,Electronic check,Fiber optic,No,No,No,38.73,2672.37,No
CUST00299,Male,1,No,No,53,Month-to-month,Yes,Mailed check,DSL,No,No,Yes,54.75,2901.75,Yes
CUST00300,Female,0,No,Yes,52,Month-to-month,No,Bank transfer,Fiber optic,No,No,Yes,67.58,3514.16,Yes
CUST00301,Male,0,No,No,12,One year,Yes,Bank transfer,Fiber optic,Yes,Yes,Yes,49.58,594.96,No
CUST00302,Male,1,No,Yes,52,Month-to-month,No,Electronic check,DSL,Yes,No,No,82.57,4293.64,No
CUST00303,Male,1,Yes,Yes,1,Month-to-month,Yes,Mailed check,No,No,No,No,45.66,45.66,No
CUST00304,Female,1,Yes,Yes,7,One year,No,Bank transfer,DSL,Yes,No,No,97.24,680.68,No
CUST00305,Female,0,No,No,17,Month-to-month,No,Bank transfer,Fiber optic,Yes,Yes,No,70.52,1198.84,Yes
CUST00306,Male,1,Yes,No,43,One year,Yes,Electronic check,Fiber optic,No,Yes,Yes,28.63,1231.09,No
CUST00307,Female,0,Yes,No,71,Month-to-month,No,Electronic check,DSL,Yes,Yes,Yes,82.7,5871.7,Yes
CUST00308,Female,0,No,No,17,Month-to-month,No,Mailed check,Fiber optic,No,No,Yes,76.92,1307.64,Yes
CUST00309,Female,0,Yes,No,59,One year,No,Mailed check,Fiber optic,Yes,Yes,Yes,53.86,3177.74,No
CUST00310,Female,0,Yes,No,3,Month-to-month,Yes,Electronic check,No,Yes,Yes,No,21.12,63.36,No
CUST00311,Female,0,Yes,Yes,29,Two year,Yes,Mailed check,Fiber optic,No,No,No,40.07,1162.03,No
CUST00312,Male,0,No,No,22,Month-to-month,No,Credit card,DSL,Yes,Yes,No,60.57,1332.54,Yes
CUST00313,Female,0,No,No,38,One year,No,Credit card,Fiber optic,Yes,Yes,Yes,39.99,1519.62,No
CUST00314,Male,0,Yes,No,54,Two year,Yes,Electronic check,Fiber optic,Yes,No,No,77.75,4198.5,Yes
CUST00315,Male,0,Yes,No,50,One year,Yes,Bank transfer,Fiber optic,Yes,No,No,91.23,4561.5,No
CUST00316,Female,0,Yes,Yes,69,One year,No,Electronic check,Fiber optic,Yes,No,Yes,105.6,7286.4,No
CUST00317,Male,0,Yes,Yes,30,One year,Yes,Electronic check,DSL,No,No,Yes,84.7,2541.0,No
CUST00318,Male,0,Yes,Yes,23,Month-to-month,No,Electronic check,DSL,No,No,Yes,88.9,2044.7,No
CUST00319,Male,0,Yes,Yes,47,Month-to-month,No,Bank transfer,Fiber optic,Yes,No,No,80.84,3799.48,No
CUST00320,Female,0,No,Yes,21,Month-to-month,Yes,Credit card,No,No,No,Yes,118.55,2489.55,No
CUST00321,Female,1,Yes,No,20,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,No,46.1,922.0,Yes
CUST00322,Male,0,Yes,Yes,23,One year,Yes,Credit card,No,Yes,Yes,No,46.63,1072.49,No
CUST00323,Female,0,No,Yes,68,Month-to-month,Yes,Mailed check,No,No,Yes,Yes,32.63,2218.84,No
CUST00324,Female,0,Yes,No,21,Month-to-month,Yes,Mailed check,No,Yes,Yes,No,68.57,1439.97,No
CUST00325,Female,0,Yes,No,21,One year,Yes,Electronic check,No,No,Yes,No,29.62,622.02,No
CUST00326,Female,0,Yes,Yes,1,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,Yes,47.01,47.01,No
CUST00327,Male,0,Yes,No,15,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,No,68.27,1024.05,No
CUST00328,Male,0,No,No,17,Month-to-month,No,Bank transfer,Fiber optic,No,No,No,115.76,1967.92,Yes
CUST00329,Female,0,Yes,Yes,51,Month-to-month,No,Bank transfer,DSL,Yes,No,No,116.38,5935.38,Yes
CUST00330,Female,0,No,No,63,One year,Yes,Bank transfer,DSL,No,Yes,Yes,94.37,5945.31,No
CUST00331,Male,0,Yes,Yes,14,Month-to-month,No,Bank transfer,DSL,No,Yes,No,58.93,825.02,No
CUST00332,Male,0,Yes,Yes,59,Month-to-month,No,Electronic check,DSL,Yes,No,Yes,106.52,6284.68,Yes
CUST00333,Female,0,No,No,50,One year,No,Credit card,DSL,Yes,No,Yes,107.55,5377.5,No
CUST00334,Male,0,Yes,Yes,34,Month-to-month,No,Credit card,No,No,Yes,No,111.02,3774.68,Yes
CUST00335,Female,0,No,Yes,6,One year,No,Mailed check,Fiber optic,Yes,Yes,Yes,84.0,504.0,Yes
CUST00336,Female,1,No,No,49,Two year,Yes,Bank transfer,DSL,Yes,No,No,40.18,1968.82,No
CUST00337,Male,1,No,No,6,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,Yes,29.11,174.66,Yes
CUST00338,Male,0,Yes,No,69,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,Yes,111.48,7692.12,No
CUST00339,Female,0,Yes,No,7,Month-to-month,Yes,Electronic check,DSL,Yes,No,No,25.55,178.85,Yes
CUST00340,Female,0,Yes,Yes,51,One year,Yes,Mailed check,Fiber optic,No,No,Yes,49.59,2529.09,No
CUST00341,Male,0,Yes,No,1,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,68.7,68.7,No
CUST00342,Female,0,No,No,13,Month-to-month,No,Mailed check,Fiber optic,Yes,No,No,22.2,288.6,Yes
CUST00343,Male,1,Yes,Yes,43,One year,Yes,Mailed check,DSL,Yes,No,No,110.69,4759.67,No
CUST00344,Female,1,Yes,Yes,27,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,No,48.71,1315.17,No
CUST00345,Male,0,No,Yes,71,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,No,22.85,1622.35,No
CUST00346,Male,0,No,Yes,3,One year,No,Electronic check,DSL,Yes,No,Yes,119.36,358.08,No
CUST00347,Male,0,Yes,No,58,Month-to-month,No,Electronic check,No,No,Yes,No,51.14,2966.12,Yes
CUST00348,Female,0,No,No,17,One year,Yes,Credit card,DSL,Yes,No,No,107.68,1830.56,No
CUST00349,Female,0,No,Yes,45,One year,Yes,Electronic check,Fiber optic,Yes,No,No,65.35,2940.75,Yes
CUST00350,Male,0,No,Yes,58,Month-to-month,Yes,Bank transfer,No,Yes,Yes,No,86.31,5005.98,No
CUST00351,Female,0,No,Yes,56,Two year,Yes,Bank transfer,No,No,No,Yes,44.11,2470.16,No
CUST00352,Male,0,No,Yes,54,Month-to-month,No,Mailed check,DSL,Yes,Yes,Yes,70.29,3795.66,No
CUST00353,Male,0,Yes,No,29,Two year,Yes,Mailed check,DSL,No,Yes,Yes,45.77,1327.33,Yes
CUST00354,Female,1,Yes,Yes,54,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,Yes,115.11,6215.94,Yes
CUST00355,Female,0,Yes,No,27,Month-to-month,No,Credit card,DSL,No,Yes,No,26.09,704.43,Yes
CUST00356,Male,0,Yes,Yes,45,Month-to-month,No,Mailed check,Fiber optic,No,No,No,47.47,2136.15,Yes
CUST00357,Female,0,Yes,No,31,Month-to-month,Yes,Credit card,Fiber optic,No,No,No,109.31,3388.61,Yes
CUST00358,Female,0,Yes,No,36,One year,Yes,Mailed check,Fiber optic,Yes,No,No,68.0,2448.0,No
CUST00359,Male,0,Yes,No,61,One year,No,Bank transfer,DSL,Yes,Yes,No,80.01,4880.61,No
CUST00360,Male,0,No,No,37,One year,Yes,Mailed check,Fiber optic,Yes,No,No,85.17,3151.29,Yes
CUST00361,Female,1,Yes,Yes,67,Month-to-month,No,Electronic check,No,Yes,No,No,27.09,1815.03,Yes
CUST00362,Male,0,Yes,No,36,Month-to-month,No,Mailed check,Fiber optic,No,Yes,No,21.77,783.72,Yes
CUST00363,Male,1,Yes,Yes,5,One year,Yes,Electronic check,Fiber optic,No,Yes,No,113.78,568.9,No
CUST00364,Female,0,No,No,46,Month-to-month,No,Electronic check,DSL,No,No,No,47.15,2168.9,Yes
CUST00365,Male,0,Yes,No,52,One year,Yes,Electronic check,DSL,No,No,Yes,58.03,3017.56,No
CUST00366,Male,0,Yes,Yes,49,One year,Yes,Electronic check,DSL,No,Yes,Yes,88.21,4322.29,No
CUST00367,Female,0,No,Yes,6,Month-to-month,Yes,Credit card,Fiber optic,No,Yes,No,43.63,261.78,Yes
CUST00368,Female,0,Yes,No,10,One year,No,Credit card,DSL,Yes,Yes,No,93.31,933.1,No
CUST00369,Male,0,Yes,No,23,One year,Yes,Mailed check,Fiber optic,Yes,No,Yes,65.82,1513.86,No
CUST00370,Male,0,No,Yes,17,One year,Yes,Mailed check,Fiber optic,Yes,No,No,105.66,1796.22,No
CUST00371,Female,1,Yes,No,44,Month-to-month,No,Credit card,Fiber optic,Yes,Yes,No,47.85,2105.4,Yes
CUST00372,Female,1,No,Yes,41,Month-to-month,Yes,Mailed check,DSL,No,Yes,No,40.38,1655.58,Yes
CUST00373,Female,1,Yes,Yes,15,Month-to-month,Yes,Mailed check,Fiber optic,No,No,No,103.17,1547.55,No
CUST00374,Female,0,Yes,Yes,44,Month-to-month,Yes,Credit card,Fiber optic,No,Yes,No,52.63,2315.72,Yes
CUST00375,Male,0,Yes,No,58,Month-to-month,No,Credit card,DSL,Yes,Yes,Yes,61.19,3549.02,No
CUST00376,Female,0,No,No,50,One year,No,Mailed check,DSL,Yes,Yes,No,99.37,4968.5,No
CUST00377,Female,0,No,Yes,52,One year,Yes,Credit card,Fiber optic,Yes,No,Yes,83.56,4345.12,No
CUST00378,Male,0,No,Yes,70,Month-to-month,Yes,Bank transfer,DSL,Yes,No,No,64.17,4491.9,Yes
CUST00379,Female,0,Yes,Yes,68,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,44.99,3059.32,No
CUST00380,Male,0,Yes,Yes,63,Two year,No,Electronic check,DSL,Yes,No,No,96.42,6074.46,No
CUST00381,Female,0,No,No,58,Month-to-month,Yes,Bank transfer,DSL,No,Yes,Yes,38.04,2206.32,Yes
CUST00382,Female,1,No,Yes,23,One year,Yes,Bank transfer,No,Yes,No,Yes,112.83,2595.09,No
CUST00383,Female,0,Yes,No,44,Two year,Yes,Mailed check,Fiber optic,Yes,No,No,35.03,1541.32,No
CUST00384,Male,0,Yes,Yes,44,One year,No,Mailed check,Fiber optic,Yes,Yes,Yes,100.49,4421.56,No
CUST00385,Male,0,Yes,No,52,Two year,No,Electronic check,No,No,Yes,Yes,62.42,3245.84,No
CUST00386,Female,1,Yes,No,67,One year,No,Mailed check,Fiber optic,Yes,No,Yes,38.6,2586.2,No
CUST00387,Male,0,No,No,28,Month-to-month,No,Electronic check,Fiber optic,Yes,No,No,60.24,1686.72,Yes
CUST00388,Male,0,Yes,No,67,Month-to-month,No,Mailed check,DSL,No,Yes,Yes,42.16,2824.72,No
CUST00389,Male,0,Yes,No,18,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,Yes,33.6,604.8,Yes
CUST00390,Male,0,Yes,Yes,27,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,Yes,43.92,1185.84,No
CUST00391,Male,0,Yes,Yes,51,One year,Yes,Bank transfer,Fiber optic,No,Yes,No,106.74,5443.74,No
CUST00392,Male,0,Yes,No,60,Month-to-month,Yes,Bank transfer,DSL,No,Yes,Yes,30.59,1835.4,Yes
CUST00393,Female,0,Yes,Yes,49,One year,No,Mailed check,DSL,Yes,No,Yes,117.25,5745.25,No
CUST00394,Female,0,Yes,Yes,15,Month-to-month,No,Bank transfer,DSL,No,Yes,No,20.5,307.5,No
CUST00395,Male,0,No,Yes,68,Month-to-month,Yes,Mailed check,DSL,No,Yes,No,85.82,5835.76,Yes
CUST00396,Female,1,No,Yes,15,Two year,No,Credit card,Fiber optic,Yes,Yes,No,105.65,1584.75,Yes
CUST00397,Female,0,No,Yes,51,Month-to-month,Yes,Credit card,DSL,No,No,Yes,113.4,5783.4,Yes
CUST00398,Female,0,Yes,Yes,48,One year,No,Credit card,Fiber optic,No,No,No,34.4,1651.2,No
CUST00399,Female,0,No,Yes,1,One year,Yes,Bank transfer,Fiber optic,Yes,No,No,89.82,89.82,No
CUST00400,Male,0,Yes,No,7,Month-to-month,Yes,Bank transfer,Fiber optic,No,Yes,Yes,30.73,215.11,No
CUST00401,Female,0,Yes,Yes,53,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,55.26,2928.78,No
CUST00402,Female,0,Yes,Yes,31,Month-to-month,No,Bank transfer,No,No,No,Yes,93.19,2888.89,Yes
CUST00403,Male,0,Yes,Yes,18,One year,Yes,Mailed check,DSL,No,No,No,54.6,982.8,No
CUST00404,Male,0,No,No,12,One year,Yes,Electronic check,Fiber optic,Yes,Yes,No,51.34,616.08,No
CUST00405,Female,0,Yes,No,48,Month-to-month,No,Bank transfer,Fiber optic,No,No,Yes,31.61,1517.28,No
CUST00406,Female,0,Yes,Yes,30,One year,Yes,Electronic check,Fiber optic,No,No,Yes,26.64,799.2,No
CUST00407,Female,1,No,No,7,Month-to-month,No,Bank transfer,DSL,No,Yes,Yes,31.53,220.71,Yes
CUST00408,Female,0,No,No,3,One year,No,Mailed check,Fiber optic,No,No,Yes,107.55,322.65,No
CUST00409,Female,0,No,Yes,63,Two year,No,Credit card,Fiber optic,No,Yes,No,21.12,1330.56,No
CUST00410,Female,0,Yes,No,6,Two year,Yes,Credit card,Fiber optic,Yes,No,No,89.29,535.74,No
CUST00411,Male,0,No,Yes,15,One year,No,Mailed check,No,No,No,Yes,96.86,1452.9,No
CUST00412,Female,0,Yes,No,71,Month-to-month,No,Electronic check,DSL,Yes,Yes,No,76.79,5452.09,No
CUST00413,Female,0,Yes,Yes,43,Two year,No,Credit card,DSL,No,No,Yes,93.08,4002.44,No
CUST00414,Male,1,No,No,18,Month-to-month,Yes,Bank transfer,DSL,No,Yes,No,85.23,1534.14,Yes
CUST00415,Male,0,No,Yes,22,One year,No,Bank transfer,No,Yes,No,Yes,65.56,1442.32,No
CUST00416,Male,0,No,Yes,61,Month-to-month,Yes,Electronic check,DSL,No,No,Yes,58.27,3554.47,No
CUST00417,Male,0,Yes,No,61,Two year,No,Electronic check,Fiber optic,No,Yes,Yes,114.13,6961.93,No
CUST00418,Female,0,Yes,Yes,53,One year,No,Mailed check,No,No,Yes,Yes,117.19,6211.07,No
CUST00419,Female,0,Yes,Yes,26,One year,Yes,Credit card,Fiber optic,No,No,No,85.13,2213.38,No
CUST00420,Female,0,Yes,No,40,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,Yes,39.73,1589.2,Yes
CUST00421,Female,0,Yes,Yes,8,One year,Yes,Credit card,DSL,Yes,Yes,Yes,64.79,518.32,No
CUST00422,Female,0,Yes,Yes,21,One year,No,Credit card,Fiber optic,No,Yes,No,69.65,1462.65,Yes
CUST00423,Female,0,No,No,43,One year,No,Bank transfer,No,Yes,Yes,No,95.8,4119.4,No
CUST00424,Male,0,Yes,Yes,21,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,Yes,86.78,1822.38,Yes
CUST00425,Female,0,No,No,3,Month-to-month,Yes,Mailed check,DSL,No,No,No,71.48,214.44,Yes
CUST00426,Male,1,No,Yes,31,Month-to-month,Yes,Electronic check,DSL,No,Yes,No,88.04,2729.24,Yes
CUST00427,Male,0,No,No,27,Month-to-month,Yes,Credit card,DSL,Yes,No,Yes,22.41,605.07,Yes
CUST00428,Female,1,No,No,27,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,No,Yes,97.66,2636.82,Yes
CUST00429,Male,0,No,Yes,57,Month-to-month,No,Electronic check,DSL,Yes,No,Yes,41.16,2346.12,Yes
CUST00430,Female,0,Yes,No,33,Month-to-month,No,Electronic check,Fiber optic,Yes,No,No,85.64,2826.12,No
CUST00431,Male,0,Yes,Yes,44,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,31.4,1381.6,Yes
CUST00432,Female,0,Yes,Yes,43,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,No,31.45,1352.35,No
CUST00433,Male,0,Yes,No,31,Two year,No,Mailed check,DSL,No,Yes,Yes,23.57,730.67,No
CUST00434,Female,0,No,Yes,65,Month-to-month,Yes,Mailed check,Fiber optic,No,No,Yes,111.02,7216.3,Yes
CUST00435,Female,0,No,Yes,17,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,No,80.46,1367.82,Yes
CUST00436,Female,0,No,No,15,Month-to-month,Yes,Bank transfer,DSL,No,Yes,Yes,56.2,843.0,No
CUST00437,Female,0,Yes,Yes,34,One year,Yes,Bank transfer,No,No,Yes,No,98.78,3358.52,No
CUST00438,Female,0,Yes,Yes,4,Two year,No,Mailed check,DSL,Yes,No,No,82.61,330.44,Yes
CUST00439,Male,1,Yes,No,28,Month-to-month,Yes,Credit card,Fiber optic,Yes,No,Yes,82.01,2296.28,No
CUST00440,Male,0,Yes,Yes,2,Month-to-month,No,Mailed check,DSL,Yes,No,Yes,68.7,137.4,Yes
CUST00441,Male,0,No,Yes,17,Two year,No,Mailed check,Fiber optic,No,No,No,20.79,353.43,Yes
CUST00442,Female,0,No,No,58,Month-to-month,No,Credit card,Fiber optic,Yes,Yes,Yes,45.85,2659.3,No
CUST00443,Male,0,Yes,Yes,9,Month-to-month,No,Electronic check,DSL,No,Yes,Yes,30.91,278.19,No
CUST00444,Female,0,Yes,Yes,31,Month-to-month,Yes,Credit card,Fiber optic,No,Yes,Yes,86.24,2673.44,Yes
CUST00445,Female,0,No,No,66,Month-to-month,No,Credit card,Fiber optic,Yes,Yes,Yes,44.86,2960.76,No
CUST00446,Male,0,No,Yes,62,Two year,Yes,Bank transfer,Fiber optic,No,Yes,Yes,65.02,4031.24,No
CUST00447,Male,0,No,Yes,19,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,Yes,55.34,1051.46,Yes
CUST00448,Female,0,No,No,55,Two year,No,Credit card,DSL,Yes,No,No,34.32,1887.6,No
CUST00449,Male,0,Yes,No,28,Two year,Yes,Mailed check,Fiber optic,No,No,Yes,115.84,3243.52,No
CUST00450,Female,1,No,Yes,50,Month-to-month,Yes,Credit card,DSL,Yes,No,No,113.34,5667.0,Yes
CUST00451,Female,0,No,Yes,65,Month-to-month,No,Bank transfer,Fiber optic,Yes,Yes,No,28.46,1849.9,No
CUST00452,Female,0,No,No,3,Month-to-month,No,Credit card,DSL,Yes,No,No,102.74,308.22,Yes
CUST00453,Female,0,No,Yes,52,Month-to-month,No,Mailed check,DSL,Yes,Yes,Yes,68.84,3579.68,No
CUST00454,Female,0,Yes,Yes,10,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,No,97.37,973.7,Yes
CUST00455,Male,1,Yes,Yes,21,One year,Yes,Bank transfer,Fiber optic,Yes,No,Yes,35.12,737.52,Yes
CUST00456,Male,0,Yes,No,37,Month-to-month,No,Electronic check,Fiber optic,No,No,No,33.23,1229.51,Yes
CUST00457,Female,0,Yes,Yes,15,Two year,No,Bank transfer,Fiber optic,Yes,No,No,109.08,1636.2,No
CUST00458,Female,1,Yes,Yes,9,Month-to-month,Yes,Mailed check,Fiber optic,No,No,No,109.78,988.02,Yes
CUST00459,Male,0,Yes,No,44,One year,Yes,Bank transfer,Fiber optic,Yes,Yes,Yes,66.59,2929.96,No
CUST00460,Male,0,No,No,39,Two year,No,Electronic check,No,Yes,No,No,107.02,4173.78,No
CUST00461,Female,0,No,No,5,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,No,86.75,433.75,Yes
CUST00462,Male,0,No,Yes,25,Month-to-month,Yes,Credit card,Fiber optic,No,Yes,Yes,38.5,962.5,Yes
CUST00463,Female,0,No,Yes,56,Month-to-month,No,Electronic check,Fiber optic,Yes,No,No,52.9,2962.4,Yes
CUST00464,Male,1,Yes,No,64,Month-to-month,No,Credit card,No,Yes,Yes,No,33.61,2151.04,Yes
CUST00465,Female,1,No,Yes,52,Month-to-month,Yes,Electronic check,DSL,No,No,No,97.39,5064.28,Yes
CUST00466,Male,0,Yes,Yes,9,Month-to-month,Yes,Credit card,DSL,No,Yes,No,118.53,1066.77,No
